date,hour_of_day,day_of_week,is_weekend,season,temperature,electricity_demand,gas_demand
2/10/2025,4,0,0,Winter,3.9,395.89,147.3
2/10/2025,5,0,0,Winter,0.7,377.79,217.01
2/10/2025,6,0,0,Winter,2.7,481.9,261.96
2/10/2025,7,0,0,Winter,12,544.11,134.1
2/10/2025,8,0,0,Winter,9,586.57,222.57
2/10/2025,9,0,0,Winter,-1,396.96,254.43
2/10/2025,10,0,0,Winter,2.7,492.33,258.55
2/10/2025,11,0,0,Winter,-0.8,578.41,174.36
2/10/2025,12,0,0,Winter,4.3,546.34,177.37
2/10/2025,13,0,0,Winter,5.8,406.21,190.27
2/10/2025,14,0,0,Winter,6.8,548.34,215.93
2/10/2025,15,0,0,Winter,7.9,425.21,136.17
2/10/2025,16,0,0,Winter,10.2,587.44,201.84
2/10/2025,17,0,0,Winter,3.4,365.18,247.55
2/10/2025,18,0,0,Winter,1.8,490.17,267.46
2/10/2025,19,0,0,Winter,1.1,554.9,141.92
2/10/2025,20,0,0,Winter,5.8,394.49,134.47
2/10/2025,21,0,0,Winter,9.1,574.41,159.91
2/10/2025,22,0,0,Winter,3,390.35,254.44
2/10/2025,23,0,0,Winter,0.5,589.66,197.52
2/11/2025,0,1,0,Winter,9.9,388.96,201.87
2/11/2025,1,1,0,Winter,7.4,549.27,141.08
2/11/2025,2,1,0,Winter,9.7,438.74,147.71
2/11/2025,3,1,0,Winter,11.5,599.3,162.46
2/11/2025,4,1,0,Winter,7.4,538.26,232.98
2/11/2025,5,1,0,Winter,2.3,469.5,203.63
2/11/2025,6,1,0,Winter,7.5,397.34,222.98
2/11/2025,7,1,0,Winter,5.7,357.61,195.73
2/11/2025,8,1,0,Winter,8.1,476.26,201.25
2/11/2025,9,1,0,Winter,10.2,472.05,139.55
2/11/2025,10,1,0,Winter,5,444.6,150.5
2/11/2025,11,1,0,Winter,9.1,414.21,215.46
2/11/2025,12,1,0,Winter,-1.7,465.71,197.94
2/11/2025,13,1,0,Winter,2,570.93,145.84
2/11/2025,14,1,0,Winter,5.7,368.66,209.86
2/11/2025,15,1,0,Winter,2.8,588.05,212.65
2/11/2025,16,1,0,Winter,10.5,479.74,134.47
2/11/2025,17,1,0,Winter,-1.9,354.56,216.78
2/11/2025,18,1,0,Winter,9.1,447.72,193.72
2/11/2025,19,1,0,Winter,8.2,464,228.21
2/11/2025,20,1,0,Winter,1.9,561.91,269.68
2/11/2025,21,1,0,Winter,-0.8,426.74,142.2
2/11/2025,22,1,0,Winter,-0.7,439.45,150.15
2/11/2025,23,1,0,Winter,5,530.68,154.42
2/12/2025,0,2,0,Winter,3.9,535.65,191.34
2/12/2025,1,2,0,Winter,-2.8,424.7,260.85
2/12/2025,2,2,0,Winter,-0.2,423.1,194.49
2/12/2025,3,2,0,Winter,3.6,379.8,132.17
2/12/2025,4,2,0,Winter,9.3,557.37,203.26
2/12/2025,5,2,0,Winter,6.4,396.34,192.82
2/12/2025,6,2,0,Winter,1,492.29,233.23
2/12/2025,7,2,0,Winter,5.2,483.35,141.68
2/12/2025,8,2,0,Winter,10.8,468.09,222.49
2/12/2025,9,2,0,Winter,2.9,569.71,273.42
2/12/2025,10,2,0,Winter,7,440.37,147.24
2/12/2025,11,2,0,Winter,0.7,469.91,166.94
2/12/2025,12,2,0,Winter,7.9,404.99,249.37
2/12/2025,13,2,0,Winter,6.1,518.73,150.22
2/12/2025,14,2,0,Winter,6.2,356.91,177.65
2/12/2025,15,2,0,Winter,-0.7,572.41,258.79
2/12/2025,16,2,0,Winter,3.1,450.19,153.84
2/12/2025,17,2,0,Winter,9.5,439.67,132.67
2/12/2025,18,2,0,Winter,9,583.48,138.17
2/12/2025,19,2,0,Winter,-0.1,548.78,251.93
2/12/2025,20,2,0,Winter,3.7,587.25,268.61
2/12/2025,21,2,0,Winter,11.8,523,169.76
2/12/2025,22,2,0,Winter,5.7,460.04,200.24
2/12/2025,23,2,0,Winter,2.9,496.04,223.16
2/13/2025,0,3,0,Winter,4.6,560.9,146.32
2/13/2025,1,3,0,Winter,7.6,599.27,206.47
2/13/2025,2,3,0,Winter,10.2,538.91,253.27
2/13/2025,3,3,0,Winter,9,426.19,219.13
2/13/2025,4,3,0,Winter,7.5,574.95,153.09
2/13/2025,5,3,0,Winter,5.5,458.16,231.4
2/13/2025,6,3,0,Winter,-0.9,443.8,254.9
2/13/2025,7,3,0,Winter,3.9,408.85,204.56
2/13/2025,8,3,0,Winter,2,350.37,230.71
2/13/2025,9,3,0,Winter,11.1,357.63,179.71
2/13/2025,10,3,0,Winter,10.2,448.17,146.8
2/13/2025,11,3,0,Winter,-1.3,463.05,164.76
2/13/2025,12,3,0,Winter,5.3,559.13,262.52
2/13/2025,13,3,0,Winter,6.8,531.52,262.34
2/13/2025,14,3,0,Winter,-2.5,535.08,228.34
2/13/2025,15,3,0,Winter,5.8,574.48,202.74
2/13/2025,16,3,0,Winter,5.1,491.79,154.49
2/13/2025,17,3,0,Winter,0.7,455.29,252.29
2/13/2025,18,3,0,Winter,12,525.11,208.22
2/13/2025,19,3,0,Winter,1.1,402.45,163.96
2/13/2025,20,3,0,Winter,10.2,371.1,226.32
2/13/2025,21,3,0,Winter,3.6,491.31,252.01
2/13/2025,22,3,0,Winter,4.2,544.24,177.11
2/13/2025,23,3,0,Winter,4.5,476.75,134.88
2/14/2025,0,4,0,Winter,6.5,472.95,162.59
2/14/2025,1,4,0,Winter,1,438.23,218.22
2/14/2025,2,4,0,Winter,8.9,589.4,187.52
2/14/2025,3,4,0,Winter,3.6,357.86,249.81
2/14/2025,4,4,0,Winter,8.9,391.19,265.53
2/14/2025,5,4,0,Winter,1.7,559.54,163.06
2/14/2025,6,4,0,Winter,12.4,391.92,175.04
2/14/2025,7,4,0,Winter,11.2,413.04,225.62
2/14/2025,8,4,0,Winter,12.5,555.1,138.55
2/14/2025,9,4,0,Winter,0.9,415.91,235.35
2/14/2025,10,4,0,Winter,-2.1,578.58,274.92
2/14/2025,11,4,0,Winter,0.6,393.32,230.28
2/14/2025,12,4,0,Winter,11.4,533.65,221.27
2/14/2025,13,4,0,Winter,8.7,358.29,265.86
2/14/2025,14,4,0,Winter,2.3,438.87,150.36
2/14/2025,15,4,0,Winter,7.9,492.62,147.28
2/14/2025,16,4,0,Winter,11.8,577.24,195.3
2/14/2025,17,4,0,Winter,7.1,500.59,227.16
2/14/2025,18,4,0,Winter,1.6,597.92,147.03
2/14/2025,19,4,0,Winter,3.5,484.72,141.1
2/14/2025,20,4,0,Winter,-1.2,586.48,187.72
2/14/2025,21,4,0,Winter,9.6,544.48,233.68
2/14/2025,22,4,0,Winter,1.9,507.29,250.81
2/14/2025,23,4,0,Winter,5.1,581.31,266.27
2/15/2025,0,5,1,Winter,-2.3,445.71,255.26
2/15/2025,1,5,1,Winter,7.6,454.11,304.56
2/15/2025,2,5,1,Winter,-2,677.9,278.14
2/15/2025,3,5,1,Winter,-0.8,437.33,299.43
2/15/2025,4,5,1,Winter,2.9,486.13,233.33
2/15/2025,5,5,1,Winter,8.3,665.82,185.17
2/15/2025,6,5,1,Winter,9.4,635.39,246.9
2/15/2025,7,5,1,Winter,10.5,668.65,259.98
2/15/2025,8,5,1,Winter,3.2,539.06,316
2/15/2025,9,5,1,Winter,10.2,480.54,316.76
2/15/2025,10,5,1,Winter,1.1,608.27,281.52
2/15/2025,11,5,1,Winter,3.7,647.57,185.52
2/15/2025,12,5,1,Winter,6.1,633.2,249.52
2/15/2025,13,5,1,Winter,6.1,669.22,237.91
2/15/2025,14,5,1,Winter,0.5,659.53,237.23
2/15/2025,15,5,1,Winter,10.1,644.65,253.88
2/15/2025,16,5,1,Winter,5.2,427.93,254.41
2/15/2025,17,5,1,Winter,-0.8,572.2,226.74
2/15/2025,18,5,1,Winter,3.4,626.05,224.29
2/15/2025,19,5,1,Winter,7.2,511.71,158.02
2/15/2025,20,5,1,Winter,10.1,462.85,175.12
2/15/2025,21,5,1,Winter,2.3,495.54,234.21
2/15/2025,22,5,1,Winter,-2.2,708.77,158.05
2/15/2025,23,5,1,Winter,6.3,551.69,248.05
2/16/2025,0,6,1,Winter,0.7,440.77,270.85
2/16/2025,1,6,1,Winter,9.5,654.45,194.19
2/16/2025,2,6,1,Winter,0.9,634.47,310.6
2/16/2025,3,6,1,Winter,4.5,565.09,192.07
2/16/2025,4,6,1,Winter,9.9,599.49,176.74
2/16/2025,5,6,1,Winter,9.9,482.79,157.06
2/16/2025,6,6,1,Winter,-0.2,461.86,296.83
2/16/2025,7,6,1,Winter,4.2,569.96,230.54
2/16/2025,8,6,1,Winter,4.9,583.06,188.09
2/16/2025,9,6,1,Winter,7,525.91,240.29
2/16/2025,10,6,1,Winter,8,518.58,258.19
2/16/2025,11,6,1,Winter,7.1,507.52,231.29
2/16/2025,12,6,1,Winter,-2.7,524.27,224.2
2/16/2025,13,6,1,Winter,6.8,636.8,219.25
2/16/2025,14,6,1,Winter,0.9,552.18,159.1
2/16/2025,15,6,1,Winter,5.9,431.76,159.15
2/16/2025,16,6,1,Winter,2.4,595.42,196.53
2/16/2025,17,6,1,Winter,2.5,627.78,267.25
2/16/2025,18,6,1,Winter,10.3,476.07,208.58
2/16/2025,19,6,1,Winter,5.9,630.1,225.13
2/16/2025,20,6,1,Winter,-0.6,542.86,190.47
2/16/2025,21,6,1,Winter,8.4,453.7,170.92
2/16/2025,22,6,1,Winter,0.1,639.87,200.92
2/16/2025,23,6,1,Winter,11.7,701.94,287.39
2/17/2025,0,0,0,Winter,-2.6,542.88,141.54
2/17/2025,1,0,0,Winter,2.4,594.16,159.54
2/17/2025,2,0,0,Winter,6.7,389.49,154.67
2/17/2025,3,0,0,Winter,12.8,560.84,262.81
2/17/2025,4,0,0,Winter,4.3,383.61,187.74
2/17/2025,5,0,0,Winter,3.1,489.86,264.93
2/17/2025,6,0,0,Winter,1.7,383.13,254.01
2/17/2025,7,0,0,Winter,3.1,432.56,224.18
2/17/2025,8,0,0,Winter,9.2,564.52,265.29
2/17/2025,9,0,0,Winter,-0.4,374.75,249.84
2/17/2025,10,0,0,Winter,5.2,516.63,147.74
2/17/2025,11,0,0,Winter,8.7,360.51,198.94
2/17/2025,12,0,0,Winter,6.3,483.52,135.85
2/17/2025,13,0,0,Winter,12.3,546.98,164.92
2/17/2025,14,0,0,Winter,11.3,470.28,221.05
2/17/2025,15,0,0,Winter,0.7,419.95,137.88
2/17/2025,16,0,0,Winter,6.5,530.7,155.06
2/17/2025,17,0,0,Winter,10.1,488.17,246.23
2/17/2025,18,0,0,Winter,-2.6,420.04,187.62
2/17/2025,19,0,0,Winter,5.9,495.93,163.32
2/17/2025,20,0,0,Winter,3.3,405.54,175.67
2/17/2025,21,0,0,Winter,10.5,451.67,231.76
2/17/2025,22,0,0,Winter,8.5,543.49,145.53
2/17/2025,23,0,0,Winter,6,395.34,266.12
2/18/2025,0,1,0,Winter,7,566.09,262.5
2/18/2025,1,1,0,Winter,-0.3,552.26,199.95
2/18/2025,2,1,0,Winter,0.4,448.14,268.43
2/18/2025,3,1,0,Winter,6.4,519.97,145.99
2/18/2025,4,1,0,Winter,-1.1,470.42,171.68
2/18/2025,5,1,0,Winter,2.2,548.76,155.83
2/18/2025,6,1,0,Winter,0,516.66,160.25
2/18/2025,7,1,0,Winter,4.6,546.37,258.18
2/18/2025,8,1,0,Winter,0.6,441.92,153.81
2/18/2025,9,1,0,Winter,7.4,353.08,214.23
2/18/2025,10,1,0,Winter,2.3,410.93,142.35
2/18/2025,11,1,0,Winter,1.7,470.49,224.64
2/18/2025,12,1,0,Winter,2.2,460.37,226.34
2/18/2025,13,1,0,Winter,4.3,500.23,265.03
2/18/2025,14,1,0,Winter,10.5,367.86,228.24
2/18/2025,15,1,0,Winter,3.4,588.3,249.52
2/18/2025,16,1,0,Winter,9.5,542.86,217.49
2/18/2025,17,1,0,Winter,3,599.14,174.96
2/18/2025,18,1,0,Winter,8.8,494.88,255.57
2/18/2025,19,1,0,Winter,5.8,517.3,177.76
2/18/2025,20,1,0,Winter,8.5,520.86,166.95
2/18/2025,21,1,0,Winter,7.6,413.44,215.77
2/18/2025,22,1,0,Winter,6.5,465.39,253.32
2/18/2025,23,1,0,Winter,4.5,425.38,217.02
2/19/2025,0,2,0,Winter,-1.4,587.34,188.73
2/19/2025,1,2,0,Winter,4.2,468.87,253.3
2/19/2025,2,2,0,Winter,4.1,484.6,177.29
2/19/2025,3,2,0,Winter,8.7,400.46,171.69
2/19/2025,4,2,0,Winter,5.7,413.74,213.93
2/19/2025,5,2,0,Winter,8.8,362.78,246.81
2/19/2025,6,2,0,Winter,-1.8,536.64,139.8
2/19/2025,7,2,0,Winter,9.1,522.33,159.5
2/19/2025,8,2,0,Winter,6.1,511.31,273.11
2/19/2025,9,2,0,Winter,-1.5,481.53,165.73
2/19/2025,10,2,0,Winter,4.4,553.02,185.34
2/19/2025,11,2,0,Winter,1.2,430.14,165.35
2/19/2025,12,2,0,Winter,7.9,535.33,261.84
2/19/2025,13,2,0,Winter,7.5,491.84,177.2
2/19/2025,14,2,0,Winter,-2,517.76,237.14
2/19/2025,15,2,0,Winter,6.8,394.54,143.4
2/19/2025,16,2,0,Winter,10.2,477.57,206.67
2/19/2025,17,2,0,Winter,3.9,376.73,136.94
2/19/2025,18,2,0,Winter,-1.2,465.16,153.92
2/19/2025,19,2,0,Winter,6.8,569.36,240.69
2/19/2025,20,2,0,Winter,4.7,449.32,140.18
2/19/2025,21,2,0,Winter,0.6,424.54,187.27
2/19/2025,22,2,0,Winter,-1.8,464.03,206.54
2/19/2025,23,2,0,Winter,4.6,357.77,138.34
2/20/2025,0,3,0,Winter,9.3,564.84,200.92
2/20/2025,1,3,0,Winter,-0.1,365.83,164.15
2/20/2025,2,3,0,Winter,12,508.58,257.95
2/20/2025,3,3,0,Winter,13.7,449.41,168
2/20/2025,4,3,0,Winter,-1.2,356.84,178.69
2/20/2025,5,3,0,Winter,8.5,475.84,191.89
2/20/2025,6,3,0,Winter,2.9,361.24,237.42
2/20/2025,7,3,0,Winter,11.4,505.31,182.69
2/20/2025,8,3,0,Winter,7,507.65,220.72
2/20/2025,9,3,0,Winter,-2.3,544.7,200.87
2/20/2025,10,3,0,Winter,-3.1,384.94,206.36
2/20/2025,11,3,0,Winter,9.6,501.83,142.83
2/20/2025,12,3,0,Winter,1.8,465.25,162.42
2/20/2025,13,3,0,Winter,3.8,482.74,173.15
2/20/2025,14,3,0,Winter,9.8,476.95,214.69
2/20/2025,15,3,0,Winter,6.9,559,180.78
2/20/2025,16,3,0,Winter,11,492.07,139.91
2/20/2025,17,3,0,Winter,0.8,481.73,228.79
2/20/2025,18,3,0,Winter,5.5,351.55,173.01
2/20/2025,19,3,0,Winter,-1.9,357.58,219.23
2/20/2025,20,3,0,Winter,10.2,560,212.68
2/20/2025,21,3,0,Winter,0,488.27,265.38
2/20/2025,22,3,0,Winter,6.4,508.66,204.07
2/20/2025,23,3,0,Winter,5.9,370.5,227.31
2/21/2025,0,4,0,Winter,4.3,470.25,162.9
2/21/2025,1,4,0,Winter,0.9,358.35,249.72
2/21/2025,2,4,0,Winter,-2.7,489.87,164.3
2/21/2025,3,4,0,Winter,-0.5,516.47,251.2
2/21/2025,4,4,0,Winter,7.7,542.51,262.27
2/21/2025,5,4,0,Winter,3.6,395.38,228.21
2/21/2025,6,4,0,Winter,6.9,561.55,158
2/21/2025,7,4,0,Winter,0.8,388.44,228.28
2/21/2025,8,4,0,Winter,-1.6,359.07,220.81
2/21/2025,9,4,0,Winter,6.9,586.82,253.31
2/21/2025,10,4,0,Winter,8.5,501.28,167.81
2/21/2025,11,4,0,Winter,6.3,350.48,265.71
2/21/2025,12,4,0,Winter,12.8,452.42,184.55
2/21/2025,13,4,0,Winter,-2.6,482.83,253.19
2/21/2025,14,4,0,Winter,8.5,459.72,219.38
2/21/2025,15,4,0,Winter,9,450.01,215.58
2/21/2025,16,4,0,Winter,10.2,356.03,206.78
2/21/2025,17,4,0,Winter,1.7,396.26,270.34
2/21/2025,18,4,0,Winter,-1.7,594.92,256.66
2/21/2025,19,4,0,Winter,6,446.99,136.99
2/21/2025,20,4,0,Winter,7.8,561.65,213.48
2/21/2025,21,4,0,Winter,9.1,519.5,164.44
2/21/2025,22,4,0,Winter,-1.5,595.97,203.74
2/21/2025,23,4,0,Winter,-0.1,489.45,133
2/22/2025,0,5,1,Winter,6.4,601.1,195.66
2/22/2025,1,5,1,Winter,1.1,580.69,237.22
2/22/2025,2,5,1,Winter,10,663.55,324.04
2/22/2025,3,5,1,Winter,-1.4,639.46,240.18
2/22/2025,4,5,1,Winter,8.4,540.58,285.13
2/22/2025,5,5,1,Winter,12.6,468.74,174.2
2/22/2025,6,5,1,Winter,8.5,480.61,157.8
2/22/2025,7,5,1,Winter,-0.1,450.66,323.73
2/22/2025,8,5,1,Winter,1.2,697.34,272.37
2/22/2025,9,5,1,Winter,0.2,592.43,323.77
2/22/2025,10,5,1,Winter,9.1,469.4,176.47
2/22/2025,11,5,1,Winter,2.8,514.65,309.58
2/22/2025,12,5,1,Winter,4.3,547.55,229.42
2/22/2025,13,5,1,Winter,4.3,613.45,270.05
2/22/2025,14,5,1,Winter,-0.7,449.95,215.85
2/22/2025,15,5,1,Winter,12.4,500.46,308.49
2/22/2025,16,5,1,Winter,7.8,565.97,244.77
2/22/2025,17,5,1,Winter,-3.1,517.43,158.93
2/22/2025,18,5,1,Winter,-1.6,499.03,307.07
2/22/2025,19,5,1,Winter,2.3,647.91,296.77
2/22/2025,20,5,1,Winter,3.6,460.83,165.48
2/22/2025,21,5,1,Winter,9.3,713.45,259.09
2/22/2025,22,5,1,Winter,9.8,504.35,293.19
2/22/2025,23,5,1,Winter,3.2,529.49,291.9
2/23/2025,0,6,1,Winter,3.1,595.23,290.48
2/23/2025,1,6,1,Winter,8.9,522.1,286.48
2/23/2025,2,6,1,Winter,2.4,485.3,237.57
2/23/2025,3,6,1,Winter,7.4,561.65,268.98
2/23/2025,4,6,1,Winter,9.1,420.19,220.72
2/23/2025,5,6,1,Winter,7.7,540.09,276.75
2/23/2025,6,6,1,Winter,0.5,558.81,289.36
2/23/2025,7,6,1,Winter,4,489.21,235.3
2/23/2025,8,6,1,Winter,7.6,640.92,324.58
2/23/2025,9,6,1,Winter,1.9,442.44,268.48
2/23/2025,10,6,1,Winter,3.8,542.9,181.45
2/23/2025,11,6,1,Winter,9.2,714.83,201.4
2/23/2025,12,6,1,Winter,6.6,478.5,220.34
2/23/2025,13,6,1,Winter,11.9,472.68,313.82
2/23/2025,14,6,1,Winter,0.4,665.7,253.25
2/23/2025,15,6,1,Winter,3.6,702.38,236.08
2/23/2025,16,6,1,Winter,-1.7,468.22,162.17
2/23/2025,17,6,1,Winter,0.7,660.3,294.42
2/23/2025,18,6,1,Winter,11.7,423.55,265.11
2/23/2025,19,6,1,Winter,1.3,706.74,268.95
2/23/2025,20,6,1,Winter,6.7,482.75,293.41
2/23/2025,21,6,1,Winter,2.7,436.17,309.98
2/23/2025,22,6,1,Winter,3.5,640.34,295.9
2/23/2025,23,6,1,Winter,3.5,706.52,194.91
2/24/2025,0,0,0,Winter,8,414.41,133.81
2/24/2025,1,0,0,Winter,12.1,432.94,217.99
2/24/2025,2,0,0,Winter,9.8,573.09,164.46
2/24/2025,3,0,0,Winter,-3.5,381.26,237.51
2/24/2025,4,0,0,Winter,-1.9,384.99,195.67
2/24/2025,5,0,0,Winter,4.2,485.44,160.15
2/24/2025,6,0,0,Winter,7.6,374.72,266.36
2/24/2025,7,0,0,Winter,11.2,561.48,146.73
2/24/2025,8,0,0,Winter,5.3,381.07,237.93
2/24/2025,9,0,0,Winter,1.1,430.32,175.59
2/24/2025,10,0,0,Winter,6.3,361.38,270.82
2/24/2025,11,0,0,Winter,6.2,376.52,143.03
2/24/2025,12,0,0,Winter,10.4,489.72,213.66
2/24/2025,13,0,0,Winter,4.2,587.5,192.91
2/24/2025,14,0,0,Winter,8.1,366.89,189.13
2/24/2025,15,0,0,Winter,6.2,441.07,270.4
2/24/2025,16,0,0,Winter,8.5,446.75,208.04
2/24/2025,17,0,0,Winter,8.9,406.56,225.94
2/24/2025,18,0,0,Winter,-1,367.15,259.47
2/24/2025,19,0,0,Winter,6.9,452.84,194.53
2/24/2025,20,0,0,Winter,-3.2,534.91,204.29
2/24/2025,21,0,0,Winter,10.4,532.18,229.32
2/24/2025,22,0,0,Winter,4.6,568.02,241.93
2/24/2025,23,0,0,Winter,8.9,424.56,224.59
2/25/2025,0,1,0,Winter,7.2,491.77,189.27
2/25/2025,1,1,0,Winter,-2.4,394.74,270.51
2/25/2025,2,1,0,Winter,2,523.96,201.89
2/25/2025,3,1,0,Winter,6,583.95,201.17
2/25/2025,4,1,0,Winter,4.8,448.9,140.13
2/25/2025,5,1,0,Winter,5.3,437.98,215.26
2/25/2025,6,1,0,Winter,10.1,533.52,257.06
2/25/2025,7,1,0,Winter,5.7,505.78,225
2/25/2025,8,1,0,Winter,3.4,393.78,195.81
2/25/2025,9,1,0,Winter,6.2,410.14,203.42
2/25/2025,10,1,0,Winter,5.5,595.52,173.08
2/25/2025,11,1,0,Winter,9,597.01,216.91
2/25/2025,12,1,0,Winter,1.8,467.97,183.55
2/25/2025,13,1,0,Winter,6.3,407.21,144.25
2/25/2025,14,1,0,Winter,-0.6,585.22,255.16
2/25/2025,15,1,0,Winter,3.5,495.01,195.66
2/25/2025,16,1,0,Winter,6.9,510.77,220.23
2/25/2025,17,1,0,Winter,6.6,553.64,227.08
2/25/2025,18,1,0,Winter,2.7,434.5,183.04
2/25/2025,19,1,0,Winter,11.8,470.54,139.75
2/25/2025,20,1,0,Winter,1.1,422.55,264.46
2/25/2025,21,1,0,Winter,4.8,575.14,145.9
2/25/2025,22,1,0,Winter,6.8,501.06,242.08
2/25/2025,23,1,0,Winter,0.7,500.79,254.77
2/26/2025,0,2,0,Winter,2,502.47,169.24
2/26/2025,1,2,0,Winter,10.2,578.39,218.1
2/26/2025,2,2,0,Winter,2.2,402.48,191.56
2/26/2025,3,2,0,Winter,4.3,443.42,145.56
2/26/2025,4,2,0,Winter,4.3,455.9,187.3
2/26/2025,5,2,0,Winter,12.2,526.36,174.19
2/26/2025,6,2,0,Winter,-0.3,449.54,228.27
2/26/2025,7,2,0,Winter,-0.5,586.48,157.69
2/26/2025,8,2,0,Winter,0.8,396.43,209.23
2/26/2025,9,2,0,Winter,10.9,549.82,145.22
2/26/2025,10,2,0,Winter,3.6,529.78,240.2
2/26/2025,11,2,0,Winter,7.6,405.58,260.29
2/26/2025,12,2,0,Winter,8.3,505.44,264.12
2/26/2025,13,2,0,Winter,4,391.76,243.17
2/26/2025,14,2,0,Winter,6.4,533.4,188.2
2/26/2025,15,2,0,Winter,6.7,423.45,225.54
2/26/2025,16,2,0,Winter,9.5,370.09,172.55
2/26/2025,17,2,0,Winter,5.5,555.27,144.22
2/26/2025,18,2,0,Winter,5.9,450.58,247.03
2/26/2025,19,2,0,Winter,8.7,393.19,138.8
2/26/2025,20,2,0,Winter,6.6,517.64,237.95
2/26/2025,21,2,0,Winter,-1.2,462.34,186.11
2/26/2025,22,2,0,Winter,-2.2,498.26,172.79
2/26/2025,23,2,0,Winter,12,370.43,221.52
2/27/2025,0,3,0,Winter,6.7,372.82,249.86
2/27/2025,1,3,0,Winter,0.2,495.07,247.57
2/27/2025,2,3,0,Winter,0.5,360.73,226.5
2/27/2025,3,3,0,Winter,0.5,495.39,233.51
2/27/2025,4,3,0,Winter,4.3,352.18,143.13
2/27/2025,5,3,0,Winter,-1.1,448.18,138.39
2/27/2025,6,3,0,Winter,11.9,495.61,195.06
2/27/2025,7,3,0,Winter,6,519.15,170.55
2/27/2025,8,3,0,Winter,3.1,501.65,270.05
2/27/2025,9,3,0,Winter,9.2,401.51,154.77
2/27/2025,10,3,0,Winter,8.2,508.87,172.86
2/27/2025,11,3,0,Winter,-2.5,473.88,144.31
2/27/2025,12,3,0,Winter,2.8,430.27,161.75
2/27/2025,13,3,0,Winter,7.9,371.52,197.4
2/27/2025,14,3,0,Winter,7.2,469.21,248.71
2/27/2025,15,3,0,Winter,11.3,550.29,182.06
2/27/2025,16,3,0,Winter,6.2,383.98,265.32
2/27/2025,17,3,0,Winter,1.6,368.16,256.75
2/27/2025,18,3,0,Winter,1.8,582.84,228.61
2/27/2025,19,3,0,Winter,10.3,539.43,171.56
2/27/2025,20,3,0,Winter,2.1,588.19,166.42
2/27/2025,21,3,0,Winter,9.7,550.89,270.97
2/27/2025,22,3,0,Winter,7.2,477.47,216.16
2/27/2025,23,3,0,Winter,-1.3,558.49,219.36
2/28/2025,0,4,0,Winter,8.5,532.98,248.78
2/28/2025,1,4,0,Winter,9.8,360.83,168.99
2/28/2025,2,4,0,Winter,4,487.05,271.03
2/28/2025,3,4,0,Winter,11.5,433.77,172.29
2/28/2025,4,4,0,Winter,2.3,555.41,213.46
2/28/2025,5,4,0,Winter,10.2,583,160.44
2/28/2025,6,4,0,Winter,-0.2,440.7,163.02
2/28/2025,7,4,0,Winter,3.2,507.18,233.9
2/28/2025,8,4,0,Winter,4,475.97,140.63
2/28/2025,9,4,0,Winter,9.9,462.83,267.57
2/28/2025,10,4,0,Winter,4.3,367.75,260.98
2/28/2025,11,4,0,Winter,12,476.05,192.77
2/28/2025,12,4,0,Winter,2.6,594.03,176.47
2/28/2025,13,4,0,Winter,11.4,368.33,157.96
2/28/2025,14,4,0,Winter,4.4,575.65,194.98
2/28/2025,15,4,0,Winter,4.7,586.22,245.74
2/28/2025,16,4,0,Winter,9.6,460.74,236.32
2/28/2025,17,4,0,Winter,7.1,425.03,226.95
2/28/2025,18,4,0,Winter,-1.8,463,212.78
2/28/2025,19,4,0,Winter,4.9,414.48,154.89
2/28/2025,20,4,0,Winter,7.8,425.43,213.6
2/28/2025,21,4,0,Winter,6.1,473.45,237.88
2/28/2025,22,4,0,Winter,11.5,504.88,202.44
2/28/2025,23,4,0,Winter,2.6,382.08,154.51
3/1/2025,0,5,1,Spring,15.8,638.1,147.14
3/1/2025,1,5,1,Spring,22.6,668.66,247.52
3/1/2025,2,5,1,Spring,14.8,542.98,239.73
3/1/2025,3,5,1,Spring,17,696.6,219.2
3/1/2025,4,5,1,Spring,12.4,537.09,193.77
3/1/2025,5,5,1,Spring,15,660.07,236.44
3/1/2025,6,5,1,Spring,20,491.53,248.66
3/1/2025,7,5,1,Spring,18.5,691.4,186.1
3/1/2025,8,5,1,Spring,17.6,491.29,161.64
3/1/2025,9,5,1,Spring,15.2,710.97,226.89
3/1/2025,10,5,1,Spring,20.2,664.91,203.39
3/1/2025,11,5,1,Spring,16.7,625.44,182.93
3/1/2025,12,5,1,Spring,17.1,675.76,121.88
3/1/2025,13,5,1,Spring,18.6,645.45,145.22
3/1/2025,14,5,1,Spring,24.1,560.31,167.93
3/1/2025,15,5,1,Spring,21.7,443.69,244.27
3/1/2025,16,5,1,Spring,14.5,578.33,131.65
3/1/2025,17,5,1,Spring,14.6,588.87,224.1
3/1/2025,18,5,1,Spring,10.6,455.69,174.46
3/1/2025,19,5,1,Spring,11,695.64,205.46
3/1/2025,20,5,1,Spring,14.5,572.54,230.75
3/1/2025,21,5,1,Spring,25.1,599.71,141.66
3/1/2025,22,5,1,Spring,14.6,709.25,224.53
3/1/2025,23,5,1,Spring,21.7,718.77,194.26
3/2/2025,0,6,1,Spring,19.6,523.76,243.91
3/2/2025,1,6,1,Spring,14.6,488.69,242.85
3/2/2025,2,6,1,Spring,24,703.72,137.79
3/2/2025,3,6,1,Spring,11.8,602.29,156.98
3/2/2025,4,6,1,Spring,19.1,470.85,235.35
3/2/2025,5,6,1,Spring,23.2,575.56,148.01
3/2/2025,6,6,1,Spring,19.7,664.79,203.66
